"Method ID","Method Name","Method Description","Method Source","Observed Property ID"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Nickel Total (mass conc.)"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Cobalt Total (mass conc.)"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Aluminum Total (mass conc.)"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Phosphorus Total (mass conc.)"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Chromium Total (mass conc.)"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Tin Total (mass conc.)"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Arsenic Total (mass conc.)"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Vanadium Total (mass conc.)"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Magnesium Total (mass conc.)"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Zinc Total (mass conc.)"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Strontium Total (mass conc.)"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Manganese Total (mass conc.)"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Titanium Total (mass conc.)"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Selenium Total (mass conc.)"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Barium Total (mass conc.)"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Boron Total (mass conc.)"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Lead Total (mass conc.)"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Beryllium Total (mass conc.)"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Iron Total (mass conc.)"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Molybdenum Total (mass conc.)"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Calcium Total (mass conc.)"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Thallium Total (mass conc.)"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Copper Total (mass conc.)"
"0192","Hom: Nitric/Perchlor:ICP","Sample already in a dry state so does not require drying before homogenization and nitric perchlorid digestion followed by ICP analysis.","EMS Migration","Tellurium Total (mass conc.)"
"0193","Hom:N/P Dig:Hydr/ICP LL","Hom; N/P Dig; Hydr/ICP LL","EMS Migration","Arsenic Total (mass conc.)"
"0194","D&G:N/P Dig:Hydr/ICP LL","D&G: N/P Dig: Hydr/ICP LL","EMS Migration","Arsenic Total (mass conc.)"
"0195","Hom: N/P Dig: HGA Anal","Hom; N/P Dig; HGA Anal","EMS Migration","Lead Total (mass conc.)"
"0196","D&G: LTA/HCl: ICP","D&G: LTA/HCl: ICP","EMS Migration","Cadmium Total (mass conc.)"
"0196","D&G: LTA/HCl: ICP","D&G: LTA/HCl: ICP","EMS Migration","Manganese Total (mass conc.)"
"0196","D&G: LTA/HCl: ICP","D&G: LTA/HCl: ICP","EMS Migration","Nickel Total (mass conc.)"
"0196","D&G: LTA/HCl: ICP","D&G: LTA/HCl: ICP","EMS Migration","Cobalt Total (mass conc.)"
"0196","D&G: LTA/HCl: ICP","D&G: LTA/HCl: ICP","EMS Migration","Selenium Total (mass conc.)"
"0196","D&G: LTA/HCl: ICP","D&G: LTA/HCl: ICP","EMS Migration","Barium Total (mass conc.)"
"0196","D&G: LTA/HCl: ICP","D&G: LTA/HCl: ICP","EMS Migration","Lead Total (mass conc.)"
"0196","D&G: LTA/HCl: ICP","D&G: LTA/HCl: ICP","EMS Migration","Aluminum Total (mass conc.)"
"0196","D&G: LTA/HCl: ICP","D&G: LTA/HCl: ICP","EMS Migration","Iron Total (mass conc.)"
"0196","D&G: LTA/HCl: ICP","D&G: LTA/HCl: ICP","EMS Migration","Phosphorus Total (mass conc.)"
"0196","D&G: LTA/HCl: ICP","D&G: LTA/HCl: ICP","EMS Migration","Chromium Total (mass conc.)"
"0196","D&G: LTA/HCl: ICP","D&G: LTA/HCl: ICP","EMS Migration","Molybdenum Total (mass conc.)"
"0196","D&G: LTA/HCl: ICP","D&G: LTA/HCl: ICP","EMS Migration","Arsenic Total (mass conc.)"
"0196","D&G: LTA/HCl: ICP","D&G: LTA/HCl: ICP","EMS Migration","Vanadium Total (mass conc.)"
"0196","D&G: LTA/HCl: ICP","D&G: LTA/HCl: ICP","EMS Migration","Magnesium Total (mass conc.)"
"0196","D&G: LTA/HCl: ICP","D&G: LTA/HCl: ICP","EMS Migration","Calcium Total (mass conc.)"
"0196","D&G: LTA/HCl: ICP","D&G: LTA/HCl: ICP","EMS Migration","Zinc Total (mass conc.)"
"0196","D&G: LTA/HCl: ICP","D&G: LTA/HCl: ICP","EMS Migration","Strontium Total (mass conc.)"
"0196","D&G: LTA/HCl: ICP","D&G: LTA/HCl: ICP","EMS Migration","Copper Total (mass conc.)"
"0200","20%A.R.Dig:AA Anal.","20%A.R.Dig: AA Anal.","EMS Migration","Barium Total (fl. conc.)"
"0200","20%A.R.Dig:AA Anal.","20%A.R.Dig: AA Anal.","EMS Migration","Cobalt Total (fl. conc.)"
"0200","20%A.R.Dig:AA Anal.","20%A.R.Dig: AA Anal.","EMS Migration","Copper Total (fl. conc.)"
"0200","20%A.R.Dig:AA Anal.","20%A.R.Dig: AA Anal.","EMS Migration","Aluminum Total (fl. conc.)"
"0200","20%A.R.Dig:AA Anal.","20%A.R.Dig: AA Anal.","EMS Migration","Zinc Total (fl. conc.)"
"0200","20%A.R.Dig:AA Anal.","20%A.R.Dig: AA Anal.","EMS Migration","Magnesium Total (fl. conc.)"
"0200","20%A.R.Dig:AA Anal.","20%A.R.Dig: AA Anal.","EMS Migration","Manganese Total (fl. conc.)"
"0200","20%A.R.Dig:AA Anal.","20%A.R.Dig: AA Anal.","EMS Migration","Lead Total (fl. conc.)"
"0200","20%A.R.Dig:AA Anal.","20%A.R.Dig: AA Anal.","EMS Migration","Calcium Dissolved (fl. conc.)"
"0200","20%A.R.Dig:AA Anal.","20%A.R.Dig: AA Anal.","EMS Migration","Iron Total (fl. conc.)"
"0200","20%A.R.Dig:AA Anal.","20%A.R.Dig: AA Anal.","EMS Migration","Aluminum Dissolved (fl. conc.)"
"0200","20%A.R.Dig:AA Anal.","20%A.R.Dig: AA Anal.","EMS Migration","Molybdenum Total (fl. conc.)"
"0200","20%A.R.Dig:AA Anal.","20%A.R.Dig: AA Anal.","EMS Migration","Silver Total (fl. conc.)"
"0200","20%A.R.Dig:AA Anal.","20%A.R.Dig: AA Anal.","EMS Migration","Calcium Total (fl. conc.)"
"0200","20%A.R.Dig:AA Anal.","20%A.R.Dig: AA Anal.","EMS Migration","Vanadium Total (fl. conc.)"
"0200","20%A.R.Dig:AA Anal.","20%A.R.Dig: AA Anal.","EMS Migration","Cadmium Total (fl. conc.)"
"0200","20%A.R.Dig:AA Anal.","20%A.R.Dig: AA Anal.","EMS Migration","Nickel Total (fl. conc.)"
"0200","20%A.R.Dig:AA Anal.","20%A.R.Dig: AA Anal.","EMS Migration","Chromium Total (fl. conc.)"
"0210","N/P Dig:HGA Analysis","N/P Dig: HGA Analysis","EMS Migration","Lead Total (fl. conc.)"
"0230","D&G:N/P Dig:HGA Analysis","D&G; N/P Dig: HGA Analysis","EMS Migration","Lead Total (mass conc.)"
"0240","HNO3 Dig:Extr(Oxime)-AA","HNO3 Dig: Extr(Oxime)-AA","EMS Migration","Molybdenum Total (fl. conc.)"
"0270","HNO3 Dig:Ext(Cupferon)AA","HNO3 Dig: Ext(Cupferon)AA","EMS Migration","Vanadium Total (fl. conc.)"
"0300","Autoanal/Cold Vap.","Autoanal/Cold Vap.","EMS Migration","Mercury Total (fl. conc.)"
"0300","Autoanal/Cold Vap.","Autoanal/Cold Vap.","EMS Migration","Mercury Dissolved (fl. conc.)"
"0310","HNO3/H2SO4 Dig:Man.C.V.","Samples are field filtered for dissolved or not filtered for total, and preserved with K2Cr2O7/H2SO4 to pH <2.  The organomercury compounds are oxidized via a H2SO4/KMnO4/K2S2O8 digestion.  The mercury compounds are then reduced to elemental mercury. A stream of synthetic air introduced into the system passes through a reference cell and then, after sparging the elemental mercury from the solution, passes through the sample cell.  A UV monitor possessing a mercury lamp provides the light source and the absorbance at 253.7 nm is measured against the reference.","EMS Migration","Mercury Total (fl. conc.)"
"0310","HNO3/H2SO4 Dig:Man.C.V.","Samples are field filtered for dissolved or not filtered for total, and preserved with K2Cr2O7/H2SO4 to pH <2.  The organomercury compounds are oxidized via a H2SO4/KMnO4/K2S2O8 digestion.  The mercury compounds are then reduced to elemental mercury. A stream of synthetic air introduced into the system passes through a reference cell and then, after sparging the elemental mercury from the solution, passes through the sample cell.  A UV monitor possessing a mercury lamp provides the light source and the absorbance at 253.7 nm is measured against the reference.","EMS Migration","Mercury Dissolved (fl. conc.)"
"0320","Air D&G:A.R.Dig:Man.CV-S","Soil and sediment samples are air dried, ground, and digested with aqua regia.  The organomercury compounds are oxidized via a H2SO4/KMnO4/K2S2O8 digestion.  The mercury compounds are then reduced to elemental mercury.  A stream of synthetic air introduced into the system passes through a reference cell and then, after sparging the elemental mercury from the solution, passes through the sample cell.  A UV monitor possessing a mercury lamp provides the light source and the absorbance at 253.7 nm is measured against the reference.","EMS Migration","Mercury Total (mass conc.)"
"0330","Air D&G:N/S Dig:Man.CV-P","Vegetation samples are air dried, ground, and digested with H2SO4/HNO3.  The organomercury compounds are oxidized via a H2SO4/KMnO4/K2S2O8 digestion.  The mercury compounds are then reduced to elemental mercury.  A stream of synthetic air introduced into the system passes through a reference cell and then, after sparging the elemental mercury from the solution, passes through the sample cell.  A UV monitor possessing a mercury lamp provides the light source and the absorbance at 253.7 nm is measured against the reference.","EMS Migration","Mercury Total (mass conc.)"
"0340","Hom: N/S Dig:Man.C.V.-AN","Animal tissues are not dried.  They are homogenized and digested with H2SO4/HNO3.  The organomercury compounds are oxidized via a H2SO4/KMnO4/K2S2O8 digestion.  The mercury compounds are then reduced to elemental mercury.  A stream of synthetic air introduced into the system passes through a reference cell and then, after sparging the elemental mercury from the solution, passes through the sample cell.  A UV monitor possessing a mercury lamp provides the light source and the absorbance at 253.7 nm is measured against the reference.","EMS Migration","Mercury Total (wet) (mass conc.)"
"0510","HCl-NH2OH Dig:Isonic/Bar","HCl-NH2OH Dig: Isonic/Bar","EMS Migration","Cyanide S.A.D. (fl. conc.)"
"0511","HCl/NH2OH Dig: NiCl2","HCl/NH2OH Dig: NiCl2","EMS Migration","Cyanide S.A.D. (fl. conc.)"
"0520","H2SO4 Dig:Pyr-Pyr Vi","H2SO4 Dig: Pyr-Pyr Vi","EMS Migration","Cyanide S.A.D. (fl. conc.)"
"0530","H2SO4 Dig:UV","H2SO4 Dig: UV","EMS Migration","Cyanide S.A.D. (fl. conc.)"
"0540","Acet.Buff.Dig:UV","Acet.Buff.Dig: UV","EMS Migration","Cyanide WAD (fl. conc.)"
"0550","4-Amino Anti Pyr:Vis","4-Amino Anti Pyr: Vis","EMS Migration","Phenols (fl. conc.)"
"0560","BaSO4 Co-ppt: A-Scin","BaSO4 Co-ppt: A-Scin","EMS Migration","Radium Total (rad./vol.)"
"0560","BaSO4 Co-ppt: A-Scin","BaSO4 Co-ppt: A-Scin","EMS Migration","Radium Dissolved (rad./vol.)"
"0600","LIF: U Std Addition","LIF, U Std Addition","EMS Migration","Uranium Dissolved (fl. conc.)"
"0610","HNO3 Dig: LIF: U Std Add","HNO3 Dig: LIF, U Std Add","EMS Migration","Uranium Total (fl. conc.)"
"0630","Sulfur Anal.Leco","Sulfur Anal.Leco","EMS Migration","Sulfur Total (mass conc.)"
"0640","Na2CO3/K2CO3 Fus. SIE SP","Na2CO3/K2CO3 Fus. SIE SP","EMS Migration","Fluoride Total (mass conc.)"
"0660","16 Mesh: 1.19 mm (dry)","16 Mesh: 1.19 mm (dry)","EMS Migration","Part. Size 16 Mesh (wet) (ratio)"
"0661","16 Mesh: 1.19 mm (wet)","16 Mesh: 1.19 mm (wet)","EMS Migration","Part. Size 16 Mesh (wet) (ratio)"
"0662","30 Mesh: 0.59 mm (wet)","30 Mesh: 0.59 mm (wet)","EMS Migration","Part. Size 30 Mesh (wet) (ratio)"
"0663","50 Mesh: 0.297 mm (wet)","50 Mesh: 0.297 mm (wet)","EMS Migration","Part. Size 50 Mesh (wet) (ratio)"
"0664","100 Mesh: 0.149 mm (wet)","100 Mesh: 0.149 mm (wet)","EMS Migration","Part. Size 100 Mesh (wet) (ratio)"
"0665","140 Mesh: 0.105 mm (wet)","140 Mesh: 0.105 mm (wet)","EMS Migration","Part. Size 140 Mesh (wet) (ratio)"
"0666","200 Mesh: 0.074 mm (wet)","200 Mesh: 0.074 mm (wet)","EMS Migration","Part. Size 200 Mesh (wet) (ratio)"
"0667","270 Mesh: 0.053 mm (wet)","270 Mesh: 0.053 mm (wet)","EMS Migration","Part. Size 270 Mesh (wet) (ratio)"
"0668","400 Mesh: 0.037 mm (wet)","400 Mesh: 0.037 mm (wet)","EMS Migration","Part. Size 400 Mesh (wet) (ratio)"
"0669","Pan: <0.037 mm (wet)","Pan: <0.037 mm (wet)","EMS Migration","Part. Size >400 Mesh (wet) (ratio)"
"0670","30 Mesh: 0.59 mm (dry)","30 Mesh: 0.59 mm (dry)","EMS Migration","Part. Size 30 Mesh (wet) (ratio)"
"0680","50 Mesh: 0.297 mm (dry)","50 Mesh: 0.297 mm (dry)","EMS Migration","Part. Size 50 Mesh (wet) (ratio)"
"0690","100 Mesh: 0.149 mm (dry)","100 Mesh: 0.149 mm (dry)","EMS Migration","Part. Size 100 Mesh (wet) (ratio)"
"0700","140 Mesh: 0.105 mm (dry)","140 Mesh: 0.105 mm (dry)","EMS Migration","Part. Size 140 Mesh (wet) (ratio)"
"0710","200 Mesh: 0.074 mm (dry)","200 Mesh: 0.074 mm (dry)","EMS Migration","Part. Size 200 Mesh (wet) (ratio)"
"0720","270 Mesh: 0.053 mm (dry)","270 Mesh: 0.053 mm (dry)","EMS Migration","Part. Size 270 Mesh (wet) (ratio)"
"0730","400 Mesh: 0.037 mm (dry)","400 Mesh: 0.037 mm (dry)","EMS Migration","Part. Size 400 Mesh (wet) (ratio)"
"0740","Pan: <0.037 mm (dry)","Pan: <0.037 mm (dry)","EMS Migration","Part. Size >400 Mesh (wet) (ratio)"
"0750","D/G:/Grav. 550C","D/G: /Grav. 550C","EMS Migration","Residue: Tot.Volatile (Total Solids; Volatile) (wet) (ratio)"
"0770","Hom.:Grav.Freeze Dry","Sample moisture is determined by weighing samples before and after freeze-drying.","EMS Migration","Moisture (wet) (ratio)"
"0790","D/G:Leco Carbon","D/G: Leco Carbon","EMS Migration","Carbon Total (mass conc.)"
"0910","Beckman Comb/IR Det","Beckman Comb/IR Det","EMS Migration","Carbon Total (fl. conc.)"
"0911","Beckman/IR Det-cellulose","Beckman/IR Det-cellulose","EMS Migration","Carbon Total Dissolved (fl. conc.)"
"0914","Colorimetric (DOC/TOC)","Colorimetric (DOC/TOC)","EMS Migration","Carbon Dissolved Organic (fl. conc.)"
"0920","Dohrmann Comb/FID","Dohrmann Comb/FID","EMS Migration","Carbon Total (fl. conc.)"
"0930","H3PO4/Quartz Tube/IR","H3PO4/Quartz Tube/IR","EMS Migration","Carbon Total Inorganic (fl. conc.)"
"0940","Vap.bypass/FID Dohrmann","Vap.bypass/FID Dohrmann","EMS Migration","Carbon Total Inorganic (fl. conc.)"
"0940","Vap.bypass/FID Dohrmann","Vap.bypass/FID Dohrmann","EMS Migration","Carbon Total Organic (fl. conc.)"
"0941","Ash on Leco","Ash on Leco","EMS Migration","Carbon Total Inorganic (mass conc.)"
"0950","Heteropoly Acid","Heteropoly Acid","EMS Migration","Tannin &Lignin Diss. (fl. conc.)"
"0950","Heteropoly Acid","Heteropoly Acid","EMS Migration","Tannin &Lignin Total (fl. conc.)"
"0951","Heteropoly Acids - auto.","Aliquots of sample are reacted with Folin phenol reagent (a mixture of tungstic and molybdic acids) and, after time for reaction, with carbonate solution.  The absorbance of the developed colour is measured at 700 nm using a spectro-photometer equipped with 1 cm cells.  It should be emphasized that the reaction is not specific for lignin or tannin.  Automated procedure.","EMS Migration","Tannin &Lignin Total (fl. conc.)"
"0961","Ultrasonic CH2Cl2 Extr:G","Ultrasonic CH2Cl2 Extr: G","EMS Migration","Oil&Grease (Mineral) (mass conc.)"
"0961","Ultrasonic CH2Cl2 Extr:G","Ultrasonic CH2Cl2 Extr: G","EMS Migration","Oil & Grease (mass conc.)"
"1000","Comb.Ext.Pet.Ether","Comb.Ext.Pet.Ether","EMS Migration","Oil & Grease (fl. conc.)"
"1010","Imhoff Cone","A well mixed sample is introduced into a graduated Imhoff cone and allowed to stand for an hour (with gentle spinning of the cone at 45 minutes to minimize entrapped pockets of water).  The volume of settled residue is recorded and reported as mL/L.","EMS Migration","Settleable Solids (vol./vol.)"
"101A","EPA Method 101A","EPA Method 101A particulate and gaseous mercury emissions","EMS Migration","Mercury Total (air conc.)"
"1020","Ash Free DW","APHA 10200 I Ash-free dry weight is determined gravimetrically after drying the submitted sample at 105?C. The residue is then ignited at 500?C and the ash rewetted to restore water of hydration to clays and other minerals. The ash weight is determined gravimetrically after bringing the rewetted ash to constant weight at 104?. The ash-free dry weight is the difference between the dry weight and the ash weight.","EMS Migration","Ash free dry weight in biota (mass)"
"1032","Gravimetric 1.2um GF filter: 103-5 C","A well-mixed volume of the sample is filtered through a Whatman GF/C glass fibre filter (1.2um particle retention).  The filtrate is collected in a flask and transferred to a clean, pre-weighed porcelain dish that has been muffled at 550C for 20 minutes; the dish containing the filtrate is then placed overnight in an oven set at 90-95C to permit the liquid to evaporate.  The dish with the filterable residue is dried at 103C for one hour and weighed again to determine the total filterable residue(FR).","EMS Migration","Residue: Filterable 1.0u (TDS) (fl. conc.)"
