"ID","NAME","Location ID","Location Name","LATITUDE","LONGITUDE","Comments","First Sample","Last Sample","Samples","Results"
"469","2025 BURRARD INLET SED SITES","E207821","SECOND NARROWS CHEVRON","49.289300","122.961800","2025 BURRARD INLET SED Sampling Locations. 16 sites from 2020 plus up to an additional 4 sites in 2025
 Created by Lisa Torunski on 2025-01-16","5/4/1989 11:00:00 AM","3/9/2020 11:45:00 AM","120","1481"
"469","2025 BURRARD INLET SED SITES","E207822","VANCOUVER HARBOUR SHELLBURN","49.292100","123.004300","2025 BURRARD INLET SED Sampling Locations. 16 sites from 2020 plus up to an additional 4 sites in 2025
 Created by Lisa Torunski on 2025-01-16","5/4/1989 11:45:00 AM","2/25/2009 11:50:00 AM","79","768"
"469","2025 BURRARD INLET SED SITES","E207823","PORT MOODY IOCO","49.300400","122.883800","2025 BURRARD INLET SED Sampling Locations. 16 sites from 2020 plus up to an additional 4 sites in 2025
 Created by Lisa Torunski on 2025-01-16","5/4/1989 1:27:00 PM","3/9/2020 11:29:00 AM","127","1421"
"469","2025 BURRARD INLET SED SITES","E253273","BEDWELL BAY","49.321000","122.912400","2025 BURRARD INLET SED Sampling Locations. 16 sites from 2020 plus up to an additional 4 sites in 2025
 Created by Lisa Torunski on 2025-01-16","8/28/2003 12:45:00 PM","3/11/2020 2:57:00 PM","7","233"
"469","2025 BURRARD INLET SED SITES","E319251","BALACLAVA CSO","49.274735","123.174547","2025 BURRARD INLET SED Sampling Locations. 16 sites from 2020 plus up to an additional 4 sites in 2025
 Created by Lisa Torunski on 2025-01-16","3/10/2020 11:10:00 AM","3/10/2020 11:10:00 AM","1","179"
"469","2025 BURRARD INLET SED SITES","E319252","BURRARD ST. CSO","49.287100","123.112291","2025 BURRARD INLET SED Sampling Locations. 16 sites from 2020 plus up to an additional 4 sites in 2025
 Created by Lisa Torunski on 2025-01-16","3/9/2020 1:45:00 PM","3/9/2020 1:45:00 PM","1","175"
"469","2025 BURRARD INLET SED SITES","E319254","NEPTUNE TERMINALS EAST BAY","49.302511","123.049227","2025 BURRARD INLET SED Sampling Locations. 16 sites from 2020 plus up to an additional 4 sites in 2025
 Created by Lisa Torunski on 2025-01-16","3/11/2020 11:14:00 AM","3/11/2020 11:14:00 AM","1","79"
"468","COWICHAN RIVER 2024A","0120802","COWICHAN RIVER AT HIGHWAY #1","48.771900","123.696400"," (COPIED from group COWICHAN RIVER 2024.), ADDED LITTLE BEACH
updated, added Skutz Created by Rosie Barlak on 2024-12-03","9/1/1968","8/14/2025 1:05:00 PM","557","6349"
"468","COWICHAN RIVER 2024A","0120808","COWICHAN RIVER; 300M ABOVE (PE247)","48.828000","124.027500"," (COPIED from group COWICHAN RIVER 2024.), ADDED LITTLE BEACH
updated, added Skutz Created by Rosie Barlak on 2024-12-03","11/23/1976 10:30:00 AM","10/1/2025 9:00:00 AM","484","4920"
"468","COWICHAN RIVER 2024A","E206106","COWICHAN RIVER BELOW SOMENOS CREEK","48.772600","123.663300"," (COPIED from group COWICHAN RIVER 2024.), ADDED LITTLE BEACH
updated, added Skutz Created by Rosie Barlak on 2024-12-03","2/13/1985 1:10:00 PM","2/11/2026 8:17:00 AM","1733","36597"
"468","COWICHAN RIVER 2024A","E206107","COWICHAN RIVER  400M BELOW PE-247","48.825800","124.021900"," (COPIED from group COWICHAN RIVER 2024.), ADDED LITTLE BEACH
updated, added Skutz Created by Rosie Barlak on 2024-12-03","2/13/1985 11:50:00 AM","10/1/2025 9:30:00 AM","455","5115"
"468","COWICHAN RIVER 2024A","E206108","COWICHAN RIVER SOUTH SIDE AT COWICHAN L. WIER","48.824300","124.058900"," (COPIED from group COWICHAN RIVER 2024.), ADDED LITTLE BEACH
updated, added Skutz Created by Rosie Barlak on 2024-12-03","2/13/1985 11:15:00 AM","10/28/2025 11:35:00 AM","354","6474"
"468","COWICHAN RIVER 2024A","E227751","COWICHAN RIVER AT SKUTZ FALLS","48.782900","123.955900"," (COPIED from group COWICHAN RIVER 2024.), ADDED LITTLE BEACH
updated, added Skutz Created by Rosie Barlak on 2024-12-03","8/14/1997 11:45:00 AM","8/14/2025 12:15:00 PM","47","247"
"468","COWICHAN RIVER 2024A","E227752","COWICHAN RIVER AT STOLZ POOL","48.770861","123.891167"," (COPIED from group COWICHAN RIVER 2024.), ADDED LITTLE BEACH
updated, added Skutz Created by Rosie Barlak on 2024-12-03","8/14/1997 12:30:00 PM","11/19/2024 1:17:00 PM","81","1787"
"468","COWICHAN RIVER 2024A","E234124","COWICHAN RIVER AT VIMY BEACH","48.762200","123.770000"," (COPIED from group COWICHAN RIVER 2024.), ADDED LITTLE BEACH
updated, added Skutz Created by Rosie Barlak on 2024-12-03","10/2/1998","10/28/2025 2:00:00 PM","88","2549"
"468","COWICHAN RIVER 2024A","E234125","COWICHAN RIVER AT ALLENBY BRIDGE","48.771700","123.711700"," (COPIED from group COWICHAN RIVER 2024.), ADDED LITTLE BEACH
updated, added Skutz Created by Rosie Barlak on 2024-12-03","10/2/1998","11/19/2024 10:55:00 AM","84","1679"
"468","COWICHAN RIVER 2024A","E284651","COWICHAN RIVER 500M D/S PE-1497","48.776972","123.674167"," (COPIED from group COWICHAN RIVER 2024.), ADDED LITTLE BEACH
updated, added Skutz Created by Rosie Barlak on 2024-12-03","8/26/2010 11:15:00 AM","8/14/2025 1:40:00 PM","25","1167"
"468","COWICHAN RIVER 2024A","E286892","COWICHAN RIVER AT SANDY POOL","48.757264","123.835150"," (COPIED from group COWICHAN RIVER 2024.), ADDED LITTLE BEACH
updated, added Skutz Created by Rosie Barlak on 2024-12-03","9/13/2011 2:00:00 PM","8/14/2025 12:35:00 PM","32","843"
"468","COWICHAN RIVER 2024A","E321011","COWICHAN RIVER AT LITTLE BEACH","48.831241","124.031221"," (COPIED from group COWICHAN RIVER 2024.), ADDED LITTLE BEACH
updated, added Skutz Created by Rosie Barlak on 2024-12-03","8/24/2020 9:30:00 AM","10/28/2025 12:25:00 PM","11","892"
"468","COWICHAN RIVER 2024A","E332091","COWICHAN RIVER @ 70.2 MILE BRIDGE","48.803690","124.003490"," (COPIED from group COWICHAN RIVER 2024.), ADDED LITTLE BEACH
updated, added Skutz Created by Rosie Barlak on 2024-12-03","7/19/2023 2:45:00 PM","11/19/2024 11:41:00 AM","21","547"
"468","COWICHAN RIVER 2024A","E333071","COWICHAN RIVER @ ROTARY PARK","48.772098","123.692150"," (COPIED from group COWICHAN RIVER 2024.), ADDED LITTLE BEACH
updated, added Skutz Created by Rosie Barlak on 2024-12-03","10/26/2023 2:30:00 PM","10/28/2025 9:55:00 AM","26","1795"
"468","COWICHAN RIVER 2024A","E334444","COWICHAN RIVER AT HORSESHOE BEND","48.778714","123.947570"," (COPIED from group COWICHAN RIVER 2024.), ADDED LITTLE BEACH
updated, added Skutz Created by Rosie Barlak on 2024-12-03","5/14/2024 11:38:00 AM","11/19/2024 12:45:00 PM","20","461"
"467","RDOS OK RIVER","E231928","RDOS OKANAGAN FALLS (ME-15578) JOHNSON LAKE D/S OF INFILTRATION","49.326300","119.551900","RDOS Okanagan river Created by Timothy Gray on 2024-10-02","7/10/2003 12:30:00 PM","3/20/2013 1:30:00 PM","5","219"
"467","RDOS OK RIVER","E251777","RDOS - OK FALLS STP - JOHNSON POND","49.327000","119.556000","RDOS Okanagan river Created by Timothy Gray on 2024-10-02","7/10/2003 12:00:00 PM","6/26/2013 2:30:00 PM","5","215"
"467","RDOS OK RIVER","E295990","RDOS AWWTP UPSTREAM","49.325000","119.569300","RDOS Okanagan river Created by Timothy Gray on 2024-10-02","3/13/2013 1:45:00 PM","12/18/2025 1:05:00 PM","499","6929"
"467","RDOS OK RIVER","E295991","RDOS AWWTP IDZ 100M","49.323100","119.567000","RDOS Okanagan river Created by Timothy Gray on 2024-10-02","3/13/2013 2:25:00 PM","12/18/2025 1:20:00 PM","514","7714"
"467","RDOS OK RIVER","E295992","RDOS AWWTP IDZ 500 M","49.320900","119.562600","RDOS Okanagan river Created by Timothy Gray on 2024-10-02","3/13/2013 2:50:00 PM","12/18/2025 1:30:00 PM","499","6926"
"465","HULLCAR SPLATSIN FN 2024","E301112","DEEP CREEK AT GULTCH RD","50.487550","119.202550","WQ STUDY IN HULLCAR VALLEY TWG, IN PARTNERSHIP WITH SPLATSIN FN AS PART OF THE WORKING GROUP TO ADDRESS NITRATE ISSUES IN THE VALLEY Created by Julie Porter on 2024-09-05","2/17/2015 10:48:00 AM","5/14/2025 1:10:00 PM","28","1994"
"465","HULLCAR SPLATSIN FN 2024","E333852","KELA7SCEN MTN IDA CK D/S SCHOOLHOUSE RD","50.603806","119.227303","WQ STUDY IN HULLCAR VALLEY TWG, IN PARTNERSHIP WITH SPLATSIN FN AS PART OF THE WORKING GROUP TO ADDRESS NITRATE ISSUES IN THE VALLEY Created by Julie Porter on 2024-09-05","9/20/2024 9:41:00 AM","5/14/2025 9:15:00 AM","11","756"
"465","HULLCAR SPLATSIN FN 2024","E333952","DEEP CK @ GREYSTONE RD","50.590708","119.231625","WQ STUDY IN HULLCAR VALLEY TWG, IN PARTNERSHIP WITH SPLATSIN FN AS PART OF THE WORKING GROUP TO ADDRESS NITRATE ISSUES IN THE VALLEY Created by Julie Porter on 2024-09-05","9/20/2024 10:11:00 AM","5/14/2025 9:52:00 AM","14","1121"
"465","HULLCAR SPLATSIN FN 2024","E333953","DEEP CK @ BARNEY RD","50.561514","119.228775","WQ STUDY IN HULLCAR VALLEY TWG, IN PARTNERSHIP WITH SPLATSIN FN AS PART OF THE WORKING GROUP TO ADDRESS NITRATE ISSUES IN THE VALLEY Created by Julie Porter on 2024-09-05","4/16/2025 12:44:00 PM","5/14/2025 10:31:00 AM","7","886"
"465","HULLCAR SPLATSIN FN 2024","E333954","DEEP CK @ SLEEPY HOLLOW RD","50.466392","119.186311","WQ STUDY IN HULLCAR VALLEY TWG, IN PARTNERSHIP WITH SPLATSIN FN AS PART OF THE WORKING GROUP TO ADDRESS NITRATE ISSUES IN THE VALLEY Created by Julie Porter on 2024-09-05","4/16/2025 3:04:00 PM","5/14/2025 12:38:00 PM","5","681"
"465","HULLCAR SPLATSIN FN 2024","E333959","STEELE SPRINGS UPSTREAM OF WEIR","50.510058","119.215719","WQ STUDY IN HULLCAR VALLEY TWG, IN PARTNERSHIP WITH SPLATSIN FN AS PART OF THE WORKING GROUP TO ADDRESS NITRATE ISSUES IN THE VALLEY Created by Julie Porter on 2024-09-05","9/20/2024 11:27:00 AM","5/14/2025 12:06:00 PM","12","864"
"464","LOWER FRASER","E329613","FRASER RIVER AT ISLAND 22 PARK","49.194408","121.979645","Sampling sites along the lower Fraser River between Mission to Hope. First sampled 2024 Created by Yvonne Lam on 2024-09-05","8/30/2022 3:55:00 PM","11/19/2024 8:35:00 AM","14","1530"
"464","LOWER FRASER","E335464","FRASER RIVER NEAR SILVERDALE, MID-CHANNEL","49.155244","122.404920","Sampling sites along the lower Fraser River between Mission to Hope. First sampled 2024 Created by Yvonne Lam on 2024-09-05","7/30/2024 12:00:00 PM","11/19/2024 11:45:00 AM","10","980"
"464","LOWER FRASER","E335465","FRASER RIVER NEAR TRANS-CANADA TRAIL AT PAGE RD, MID-CHANNEL","49.131549","122.220041","Sampling sites along the lower Fraser River between Mission to Hope. First sampled 2024 Created by Yvonne Lam on 2024-09-05","7/30/2024 11:30:00 AM","11/19/2024 10:45:00 AM","10","980"
"464","LOWER FRASER","E335466","FRASER RIVER ALONG OLD ORCHARD RD NEAR CHILLIWACK MTN","49.149570","122.049691","Sampling sites along the lower Fraser River between Mission to Hope. First sampled 2024 Created by Yvonne Lam on 2024-09-05","7/30/2024 9:21:00 AM","11/19/2024 8:05:00 AM","12","1178"
"464","LOWER FRASER","E335467","FRASER RIVER ALONG ROSEDALE FERRY RD AT AGASSIZ PICNIC GROUND","49.203359","121.785137","Sampling sites along the lower Fraser River between Mission to Hope. First sampled 2024 Created by Yvonne Lam on 2024-09-05","7/30/2024 10:42:00 AM","11/19/2024 9:35:00 AM","14","1240"
"464","LOWER FRASER","E335468","FRASER RIVER OFF BRISTOL ISLAND RD NEAR HOPE","49.376070","121.485898","Sampling sites along the lower Fraser River between Mission to Hope. First sampled 2024 Created by Yvonne Lam on 2024-09-05","7/30/2024 11:30:00 AM","11/19/2024 11:45:00 AM","11","1094"
"464","LOWER FRASER","E335469","FRASER RIVER NEAR PETERS RD","49.292911","121.664540","Sampling sites along the lower Fraser River between Mission to Hope. First sampled 2024 Created by Yvonne Lam on 2024-09-05","8/1/2024 6:45:00 AM","11/19/2024 10:20:00 AM","13","1180"
"464","LOWER FRASER","E335470","MOUTH OF NICOMEN SLOUGH BEFORE FRASER RIVER","49.141981","122.182200","Sampling sites along the lower Fraser River between Mission to Hope. First sampled 2024 Created by Yvonne Lam on 2024-09-05","7/30/2024 11:00:00 AM","11/19/2024 10:15:00 AM","10","966"
"464","LOWER FRASER","E335471","MOUTH OF SUMAS RIVER BEFORE FRASER RIVER","49.141080","122.119702","Sampling sites along the lower Fraser River between Mission to Hope. First sampled 2024 Created by Yvonne Lam on 2024-09-05","7/30/2024 10:30:00 AM","11/19/2024 9:50:00 AM","11","1033"
"462","NE NICKEL ASSESSMENT","E206521","TECK MESA PE6540 - MESA CREEK","55.054968","121.187814","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","9/18/1985 12:00:00 PM","11/18/2025 12:00:00 PM","243","4972"
"462","NE NICKEL ASSESSMENT","E206526","TECK MESA PE6540 - MAST @ WOLV","55.113793","121.178744","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","9/18/1985 1:00:00 PM","11/18/2025 3:20:00 PM","370","6558"
"462","NE NICKEL ASSESSMENT","E206925","TECK MESA PE6540 - MESA A SEDIMENTATION POND","55.044360","121.180872","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","3/18/1987 11:00:00 AM","11/18/2025 10:55:00 AM","217","6136"
"462","NE NICKEL ASSESSMENT","E219498","TECK MESA PE 6540 - MESA B SEDIMENTATION POND","55.043000","121.169479","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","8/12/1997","10/15/2025 2:10:00 PM","214","2606"
"462","NE NICKEL ASSESSMENT","E227332","TECK QUINTETTE PE6739 - B1 SEDIMENT POND","54.978017","120.998908","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","10/14/1998","12/9/2025 10:10:00 AM","284","6684"
"462","NE NICKEL ASSESSMENT","E241804","TECK QUINTETTE PE6739 - OUTLET B-2 SED. POND","54.957771","121.092037","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","3/2/2016 10:10:00 AM","2/6/2024 1:15:00 PM","13","22"
"462","NE NICKEL ASSESSMENT","E256634","CONUMA COAL BRULE MINE PE17679 - MSP-D","55.395750","121.811560","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","10/9/2008 3:15:00 PM","2/8/2026 9:53:00 AM","656","36092"
"462","NE NICKEL ASSESSMENT","E260797","CONUMA COAL WOLVERINE MINE (PE17756) - SP12","55.072347","121.242878","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","10/20/2016 11:45:00 AM","2/4/2026","148","4068"
"462","NE NICKEL ASSESSMENT","E261238","PEACE RIVER COAL TREND\ROMAN MINE (PE17762) - SP-2","54.902211","120.972370","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","10/18/2016 11:30:00 AM","10/18/2016 11:30:00 AM","1","1"
"462","NE NICKEL ASSESSMENT","E261280","CONUMA COAL WOLVERINE MINE (PE17756) - SP6","55.081130","121.312333","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","10/20/2016 12:25:00 PM","9/5/2022","2","5"
"462","NE NICKEL ASSESSMENT","E261281","CONUMA COAL WOLVERINE MINE (PE17756) - SP14","56.061644","121.249240","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","8/1/2022","1/26/2026 12:19:00 PM","167","4286"
"462","NE NICKEL ASSESSMENT","E261282","CONUMA COAL WOLVERINE MINE (PE17756) - SP18","55.059403","121.254033","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","3/13/2023 4:29:00 PM","2/6/2026 3:08:00 PM","30","1113"
"462","NE NICKEL ASSESSMENT","E266162","PEACE RIVER COAL TREND\ROMAN MINE (PE17762) - SP-3","54.889567","120.946810","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","10/18/2016 12:25:00 PM","10/18/2016 12:25:00 PM","2","2"
"462","NE NICKEL ASSESSMENT","E266163","PEACE RIVER COAL TREND\ROMAN MINE (PE17762) - SP-4","54.895370","120.904990","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","10/18/2016 11:30:00 AM","10/18/2016 11:30:00 AM","1","1"
"462","NE NICKEL ASSESSMENT","E275489","CONUMA COAL WOLVERINE MINE (PE17756) - SP4B","55.084600","121.217926","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","10/20/2016 12:10:00 PM","2/5/2026 12:19:00 PM","165","1276"
"462","NE NICKEL ASSESSMENT","E276709","CONUMA COAL BRULE MINE PE17679 - SP2-D","55.378889","121.809444","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","9/27/2010 2:00:00 PM","10/9/2025 1:16:00 PM","221","7880"
"462","NE NICKEL ASSESSMENT","E278992","CONUMA COAL WILLOW CREEK MINE (PE17042) - SOUTH POND","55.590200","122.201442","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","10/18/2016 10:07:00 AM","2/1/2026 10:50:00 AM","441","5719"
"462","NE NICKEL ASSESSMENT","E289569","CONUMA COAL WILLOW CREEK MINE (PE17042) - NORTH POND","55.630311","122.246725","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","10/18/2016 12:15:00 PM","9/4/2025 3:39:00 PM","30","1071"
"462","NE NICKEL ASSESSMENT","E296192","PEACE RIVER COAL TREND\ROMAN MINE (PE17762) - RP-2","54.902960","120.972686","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","9/26/2017 1:45:00 PM","9/26/2017 1:45:00 PM","1","1"
"462","NE NICKEL ASSESSMENT","E297374","TECK QUINTETTE PE6739 - M11/M15 DIVERSION CHANNEL","55.002696","121.028443","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","1/4/2016 2:36:00 PM","12/28/2025 12:08:00 PM","332","15979"
"462","NE NICKEL ASSESSMENT","E307204","CONUMA COAL WOLVERINE MINE (PE17756) - WR-3","55.113400","121.180900","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","10/18/2016 2:15:00 PM","1/6/2026 10:32:00 AM","44","4357"
"462","NE NICKEL ASSESSMENT","E308816","TECK QUINTETTE PE6739 - M-IDZ","55.003602","121.029118","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","8/30/2023 1:50:00 PM","11/9/2025 9:20:00 AM","9","908"
"462","NE NICKEL ASSESSMENT","E309248","CONUMA - BRULE MINE PE17679 - BC-02","55.396270","121.808600","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","8/7/2018 10:42:00 AM","2/8/2026 12:10:00 PM","547","33986"
"462","NE NICKEL ASSESSMENT","E309253","CONUMA - BRULE MINE PE17679 - BC-04","55.381040","121.797790","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","8/7/2018 9:05:00 AM","1/14/2026 9:15:00 AM","246","8231"
"462","NE NICKEL ASSESSMENT","E309306","CONUMA COAL WOLVERINE MINE (PE17756) - WR-4","55.085210","121.210100","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","8/1/2022","1/6/2026 11:39:00 AM","39","4176"
"462","NE NICKEL ASSESSMENT","E309322","CONUMA COAL WILLOW CREEK MINE (PE17042) - TR2-1","55.589830","122.200570","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","9/24/2018","2/3/2026","363","5441"
"462","NE NICKEL ASSESSMENT","E309360","CONUMA COAL WILLOW CREEK MINE (PE17042) - PR-2","55.615000","122.267000","NE mine sites collected for assessing nickel discharge Created by Kyle Fukui on 2024-07-24","10/2/2018","2/3/2026 9:54:00 AM","219","5159"
"459","NE MINE DISCHARGE","E206925","TECK MESA PE6540 - MESA A SEDIMENTATION POND","55.044360","121.180872","Group of sites associated with NE coal mine authorized discharges. Created by Kyle Fukui on 2024-07-17","3/18/1987 11:00:00 AM","11/18/2025 10:55:00 AM","217","6136"
"459","NE MINE DISCHARGE","E210327","TECK MESA PE 6540 - MESA C SEDIMENTATION POND","55.045813","121.245187","Group of sites associated with NE coal mine authorized discharges. Created by Kyle Fukui on 2024-07-17","8/16/1995","10/15/2025 1:15:00 PM","228","2848"
"459","NE MINE DISCHARGE","E211260","TECK QUINTETTE PE6739 - FS PIT","54.982180","121.037198","Group of sites associated with NE coal mine authorized discharges. Created by Kyle Fukui on 2024-07-17","3/2/2016 1:50:00 PM","9/14/2024 9:20:00 AM","106","3872"
"459","NE MINE DISCHARGE","E211262","TECK QUINTETTE - S3 SEDIMENTATION POND","54.991059","121.031993","Group of sites associated with NE coal mine authorized discharges. Created by Kyle Fukui on 2024-07-17","5/5/1992 3:40:00 PM","12/9/2025 3:20:00 PM","137","4598"
